wave,library,result_file,provider,provider_sha256,nid,catalog_name,requested_kind,status,match_count,symbol_name,symbol_address,symbol_type,symbol_source,function_entry,function_name,external,thunk,thunk_target,thunk_target_external,executable,body_min,body_max,body_addresses,instruction_count,body_sha256,entry_bytes,first_instruction,last_instruction
wave2,libSceGameLiveStreaming,libSceGameLiveStreaming-chunk-00.result.tsv,libSceGameLiveStreaming.sprx,93b31789fc637b0fa3f4c7fd9364f21130958583bfb10c717c222dac9fc3c369,9yK6Fk8mKOQ,sceGameLiveStreamingTerminate,function,defined_body,1,9yK6Fk8mKOQ#H#A,00001340,Function,IMPORTED,00001340,9yK6Fk8mKOQ#H#A,false,false,,,true,00001340,000013cb,140,31,234d251cc196b2492b549670b9a436aee17e519ce43f9b110ae55ad16a3858ce,554889e55350488d3d53ee0000e80ef9ffffe849faffff803d9aee000001bb04,PUSH RBP,RET
wave2,libSceNet,libSceNet-chunk-00.result.tsv,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,hLuXdjHnhiI,sceNetGetSockInfo,function,defined_body,1,hLuXdjHnhiI#C#A,00004180,Function,IMPORTED,00004180,hLuXdjHnhiI#C#A,false,false,,,true,00004180,00004191,18,4,6ba5aac6a5fb5de9b53c55809a30651260b326354777a11ca2649480c655edcc,f7c1001003000f8494310000b816014180c3cccccccccccccccccccccccccccc,"TEST ECX,0x31000",RET
wave2,libSceNet,libSceNet-chunk-00.result.tsv,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,8Kcp5d-q1Uo,sceNetInetPton,function,defined_body,1,8Kcp5d-q1Uo#C#A,000034a0,Function,IMPORTED,000034a0,8Kcp5d-q1Uo#C#A,false,false,,,true,000034a0,000034a9,10,2,1a4f9482c2d96875c26eedbc2d5976d6ba0e1cf259e90f48355b76331ed4934c,b901000000e946370000cccccccccccce90b370000cccccccccccccccccccccc,"MOV ECX,0x1",JMP 0x00006bf0
wave2,libSceNet,libSceNet-chunk-00.result.tsv,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,9wO9XrMsNhc,sceNetRecv,function,defined_body,1,9wO9XrMsNhc#C#A,00004320,Function,IMPORTED,00004320,9wO9XrMsNhc#C#A,false,false,,,true,00004320,0000432a,11,3,5757e76eb9cc5773185071d3d6fdf41314f1ecc775277acf7ab6a28acccfa3d2,4531c04531c9e945380000cccccccccce9cb390000cccccccccccccccccccccc,"XOR R8D,R8D",JMP 0x00007b70
wave2,libSceNet,libSceNet-chunk-00.result.tsv,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,Nd91WaWmG2w,sceNetResolverStartNtoa,function,defined_body,1,Nd91WaWmG2w#C#A,00003610,Function,IMPORTED,00003610,Nd91WaWmG2w#C#A,false,false,,,true,00003610,000036f5,230,65,f7313eabbaaea05f2b76bfb95e11ae50a4503cdec0093c8516f2e518d1f39ba0,554889e541574156415541545350833d7b0a04000074674189cf4989d44989f5,PUSH RBP,RET
wave2,libSceNet,libSceNet-chunk-00.result.tsv,libSceNet.sprx,c04e1735a3f80a502c120610a43d0d37741f7ef90040d6b9d3346cc43988c64d,beRjXBn-z+o,sceNetSend,function,defined_body,1,beRjXBn-z+o#C#A,000042f0,Function,IMPORTED,000042f0,beRjXBn-z+o#C#A,false,false,,,true,000042f0,000042fa,11,3,a0858649c4d847285e2a2370be87552b899cf45dd5fcde92b3c867524c4668c7,4531c04531c9e935360000cccccccccce9bb370000cccccccccccccccccccccc,"XOR R8D,R8D",JMP 0x00007930
wave2,libSceNetCtl,libSceNetCtl-chunk-00.result.tsv,libSceNetCtl.sprx,8ef1a46c912528979daa7dad7bee48df808793f3aede0545b0453d19ecf7c38b,0cBgduPRR+M,sceNetCtlGetResult,function,defined_body,1,0cBgduPRR+M#H#A,000032d0,Function,IMPORTED,000032d0,0cBgduPRR+M#H#A,false,false,,,true,000032d0,000032f9,42,11,887f9e4a09fae7c9e3732f07a280ddfa25705a28be9eab9a32a2ff1f5ff5fc7b,803d59cd000001b801214180751b4889f24885f6740e89fe488b3d39cd0000e9,"CMP byte ptr [0x00010030],0x1",RET
wave2,libSceNetCtl,libSceNetCtl-chunk-00.result.tsv,libSceNetCtl.sprx,8ef1a46c912528979daa7dad7bee48df808793f3aede0545b0453d19ecf7c38b,Z4wwCFiBELQ,sceNetCtlTerm,function,defined_body,1,Z4wwCFiBELQ#H#A,00002110,Function,IMPORTED,00002110,Z4wwCFiBELQ#H#A,false,false,,,true,00002110,00002110,1,1,ae3f4619b0413d70d3004b9131c3752153074e45725be13b9a148978895e359e,c3cccccccccccccccccccccccccccccc4885ff740a31c048893d92f60000c3b8,RET,RET
wave2,libSceNetCtl,libSceNetCtl-chunk-00.result.tsv,libSceNetCtl.sprx,8ef1a46c912528979daa7dad7bee48df808793f3aede0545b0453d19ecf7c38b,Rqm2OnZMCz0,sceNetCtlUnregisterCallback,function,defined_body,1,Rqm2OnZMCz0#H#A,000025c0,Function,IMPORTED,000025c0,Rqm2OnZMCz0#H#A,false,false,,,true,000025c0,00002632,115,32,19d5577e981c34c97771bb4458db17723f96efbf1448b46c63f09f7e68f72be4,554889e541565389fb488d3d50da0000e8bb37000085c07855803d50da000001,PUSH RBP,RET
wave2,libSceNpAuth,libSceNpAuth-chunk-00.result.tsv,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,cE7wIsqXdZ8,sceNpAuthAbortRequest,function,defined_body,1,cE7wIsqXdZ8#E#A,00002580,Function,IMPORTED,00002580,cE7wIsqXdZ8#E#A,false,false,,,true,00002580,000025a9,42,18,fb6b206b9aab4d5f2166665f4eabc1c16c315788c32c034564327fb028ba9352,554889e5535089fbe853ddffff84c0740d89df4883c4085b5de9d2e9ffffb802,PUSH RBP,RET
wave2,libSceNpAuth,libSceNpAuth-chunk-00.result.tsv,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,N+mr7GjTvr8,sceNpAuthCreateAsyncRequest,function,defined_body,1,N+mr7GjTvr8#E#A,00002500,Function,IMPORTED,00002500,N+mr7GjTvr8#E#A,false,false,,,true,00002500,0000254c,77,27,b18b99628a9671b6a7a43c37c8a733fd7ad6f43e02600704888565577feecfd3,554889e54156534889fb41be02005580e8cbddffff84c0742c4885db74214883,PUSH RBP,RET
wave2,libSceNpAuth,libSceNpAuth-chunk-00.result.tsv,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,H8wG9Bk-nPc,sceNpAuthDeleteRequest,function,defined_body,1,H8wG9Bk-nPc#E#A,00002550,Function,IMPORTED,00002550,H8wG9Bk-nPc#E#A,false,false,,,true,00002550,00002579,42,18,daa4536b3cb8f152077e4f87d0c88351da4e154b2baeb99163e8615541cf36b7,554889e5535089fbe883ddffff84c0740d89df4883c4085b5de9a2eaffffb802,PUSH RBP,RET
wave2,libSceNpAuth,libSceNpAuth-chunk-00.result.tsv,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,KI4dHLlTNl0,sceNpAuthGetAuthorizationCodeV3,function,defined_body,1,KI4dHLlTNl0#E#A,00002830,Function,IMPORTED,00002830,KI4dHLlTNl0#E#A,false,false,,,true,00002830,0000286f,64,24,c3c744a13dafc3ab639bdc1c5c61a5b9461f1dc72e383d25774271484003e31c,554889e5415741564154534889cb4989d64989f74189fce8e40b000083f801ba,PUSH RBP,JMP 0x00002870
wave2,libSceNpAuth,libSceNpAuth-chunk-00.result.tsv,libSceNpAuth.sprx,8492348ec1cf7be009b7b5f80a52b71ebb04e73998e55e26b2e03aac8e01edda,gjSyfzSsDcE,sceNpAuthPollAsync,function,defined_body,1,gjSyfzSsDcE#E#A,00002790,Function,IMPORTED,00002790,gjSyfzSsDcE#E#A,false,false,,,true,00002790,00002823,148,47,f6de95f111df7e938b737e5512f72bbf8332eb6649b86738b3908845bca16aab,554889e5415741564154534883ec104c8b25725800004889f34189fe41bf0200,PUSH RBP,UD2
wave2,libSceNpEntitlementAccess,libSceNpEntitlementAccess-chunk-00.result.tsv,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,HFcQl9TMcFQ,sceNpEntitlementAccessAbortRequest,function,defined_body,1,HFcQl9TMcFQ#D#A,00001140,Function,IMPORTED,00001140,HFcQl9TMcFQ#D#A,false,false,,,true,00001140,0000114e,15,3,a7dc2d73a3c1834c197e38aaaa1c8b26ca4ef4f6c8f328e41a1719adb173f546,4889fe488d3dceae0000e9311a0000cc4889fe488d3dbeae0000e9811a0000cc,"MOV RSI,RDI",JMP 0x00002b80
wave2,libSceNpEntitlementAccess,libSceNpEntitlementAccess-chunk-00.result.tsv,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,Z0eQj8m7XA8,sceNpEntitlementAccessDeleteRequest,function,defined_body,1,Z0eQj8m7XA8#D#A,00001130,Function,IMPORTED,00001130,Z0eQj8m7XA8#D#A,false,false,,,true,00001130,0000113e,15,3,a997e7cbdd37a16146621bf6947460b655e23da7d6542ed0f5c4bae387261930,4889fe488d3ddeae0000e9e1190000cc4889fe488d3dceae0000e9311a0000cc,"MOV RSI,RDI",JMP 0x00002b20
wave2,libSceNpEntitlementAccess,libSceNpEntitlementAccess-chunk-00.result.tsv,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,IQtb-TaIjSM,sceNpEntitlementAccessGenerateTransactionId,function,defined_body,1,IQtb-TaIjSM#D#A,00000ef0,Function,IMPORTED,00000ef0,IQtb-TaIjSM#D#A,false,false,,,true,00000ef0,00000efe,15,3,7e0fa23ec1d4658822120d2d28414fd29070d708a34e12cab68508c6a3de8c58,4889fe488d3d1eb10000e9810b0000cc554889e54883ec104489c04989c84889,"MOV RSI,RDI",JMP 0x00001a80
wave2,libSceNpEntitlementAccess,libSceNpEntitlementAccess-chunk-00.result.tsv,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,69u+XqsoNd0,sceNpEntitlementAccessPollConsumeEntitlement,function,defined_body,1,69u+XqsoNd0#D#A,00000f90,Function,IMPORTED,00000f90,69u+XqsoNd0#D#A,false,false,,,true,00000f90,00000fa4,21,5,b39cfcaada9eabfe52519c59e293f2061574ba95fbcedba4584970c8cdd0f38c,4889d14889f24889fe488d3d78b00000e95b0f0000cccccccccccccccccccccc,"MOV RCX,RDX",JMP 0x00001f00
wave2,libSceNpEntitlementAccess,libSceNpEntitlementAccess-chunk-00.result.tsv,libSceNpEntitlementAccess.sprx,13fbe892dbdea424b46d2c65fdf8b82441516f4dc7089c55bb4e00fc3df68820,eOxGbG3sPb0,sceNpEntitlementAccessRequestConsumeUnifiedEntitlement,function,defined_body,1,eOxGbG3sPb0#D#A,00000f30,Function,IMPORTED,00000f30,eOxGbG3sPb0#D#A,false,false,,,true,00000f30,00000f5d,46,15,90179a90a9f7469f0bdf292aeb585d22dcfd589b6a56d2e07915cb17e0203ba5,554889e54883ec104489c04989c84889d189f289fe488d3dccb000004c890c24,PUSH RBP,RET
wave2,libSceNpGameIntent,libSceNpGameIntent-chunk-00.result.tsv,libSceNpGameIntent.sprx,7b8533f64300c45e45db6fb120c2609a3fcda7b05b0052aecc9a080c77b771ad,rPl0INNc-M8,sceNpGameIntentGetPropertyValueString,function,defined_body,1,rPl0INNc-M8#H#A,00000960,Function,IMPORTED,00000960,rPl0INNc-M8#H#A,false,false,,,true,00000960,00000a43,228,67,2ebab8dba3611f38f8cc88a33ec3a6b3735d28f18f68b2981cf477d37680ac2b,554889e5415741564154534881ecd00700004c8b2577b7000041be0238558049,PUSH RBP,UD2
wave2,libSceNpGameIntent,libSceNpGameIntent-chunk-00.result.tsv,libSceNpGameIntent.sprx,7b8533f64300c45e45db6fb120c2609a3fcda7b05b0052aecc9a080c77b771ad,jEIXUAr9XE8,sceNpGameIntentReceiveIntent,function,defined_body,1,jEIXUAr9XE8#H#A,00000900,Function,IMPORTED,00000900,jEIXUAr9XE8#H#A,false,false,,,true,00000900,00000959,90,29,48a9a47aa4a66286c985c462164d96a544708dfabab434d8961d60953af45b5a,803d82f7000001b802385580754b554889e553504889fbb8043855804885ff74,"CMP byte ptr [0x00010089],0x1",RET
wave2,libSceNpGameIntent,libSceNpGameIntent-chunk-00.result.tsv,libSceNpGameIntent.sprx,7b8533f64300c45e45db6fb120c2609a3fcda7b05b0052aecc9a080c77b771ad,0HBYxYAjmf0,sceNpGameIntentTerminate,function,defined_body,1,0HBYxYAjmf0#H#A,000008d0,Function,IMPORTED,000008d0,0HBYxYAjmf0#H#A,false,false,,,true,000008d0,000008f9,42,12,922500d5316d989863c80115ce05f73c503289a833cef7c2930dcc9839ee4544,803db2f7000001b802385580751b554889e5e8392600004889c7e8b127000031,"CMP byte ptr [0x00010089],0x1",RET
wave2,libSceNpUniversalDataSystem,libSceNpUniversalDataSystem-chunk-00.result.tsv,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,jZCqWFgMehE,sceNpUniversalDataSystemAbortHandle,function,defined_body,1,jZCqWFgMehE#I#A,00001b70,Function,IMPORTED,00001b70,jZCqWFgMehE#I#A,false,false,,,true,00001b70,00001c6d,254,73,6474be0a57d9d42abf41a80a8ce17ea30efe440b37a1b62510a0148ed5c4a153,554889e5415741564154534883ec104c8b25626701004189fe488d3d60390100,PUSH RBP,UD2
wave2,libSceNpUniversalDataSystem,libSceNpUniversalDataSystem-chunk-00.result.tsv,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,wB7IWzGp2v0,sceNpUniversalDataSystemDestroyContext,function,defined_body,1,wB7IWzGp2v0#I#A,000017c0,Function,IMPORTED,000017c0,wB7IWzGp2v0#I#A,false,false,,,true,000017c0,000018ff,320,93,250d6fb0f4494dc860e2f402e3fdce96811a27c0540f3816a6cc2dcd750dab93,554889e5415741564154534883ec104c8b25126b010089fb488d3d7b3d010049,PUSH RBP,UD2
wave2,libSceNpUniversalDataSystem,libSceNpUniversalDataSystem-chunk-00.result.tsv,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,JmgwKm96Lq4,sceNpUniversalDataSystemEventPropertyArraySetFloat32,function,defined_body,1,JmgwKm96Lq4#I#A,00002400,Function,IMPORTED,00002400,JmgwKm96Lq4#I#A,false,false,,,true,00002400,0000246b,108,35,baca83c10e2f4122cb9993a12a17ec482a7717df0548bbe61c41af808239f2f7,554889e54156534883ec104989fe488d3da6290100c5fa1145ece8f14e0000e8,PUSH RBP,RET
wave2,libSceNpUniversalDataSystem,libSceNpUniversalDataSystem-chunk-00.result.tsv,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,YE4dbtbz6OE,sceNpUniversalDataSystemEventPropertyObjectSetInt32,function,defined_body,1,YE4dbtbz6OE#I#A,000031c0,Function,IMPORTED,000031c0,YE4dbtbz6OE#I#A,false,false,,,true,000031c0,0000324f,144,50,db2b99d20d2e58e2c1f034376c127eb518122d100ada0a6acbee782b1282605f,554889e5415741564155415453504989ff488d3d3a1f010089d34989f6e82e41,PUSH RBP,RET
wave2,libSceNpUniversalDataSystem,libSceNpUniversalDataSystem-chunk-00.result.tsv,libSceNpUniversalDataSystem.sprx,0ae12163797cb01f26cca884db98b3a4b137c84143e173021676e854da9ca6bb,47UAEuQl+iI,sceNpUniversalDataSystemTerminate,function,defined_body,1,47UAEuQl+iI#I#A,00001d00,Function,IMPORTED,00001d00,47UAEuQl+iI#I#A,false,false,,,true,00001d00,00001d44,69,20,834e6d5a834f015370445d82ae8eaa458f6dc49dc2c4a2eaa8979786a68d03c7,554889e55350488d3dc92d0100e8fe550000803d68a3010001bb17315580750e,PUSH RBP,RET
wave2,libSceNpUtility,libSceNpUtility-chunk-00.result.tsv,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,kvdMF48mB3Y,sceNpBandwidthTestAbort,function,defined_body,1,kvdMF48mB3Y#K#A,00008920,Function,IMPORTED,00008920,kvdMF48mB3Y#K#A,false,false,,,true,00008920,00008926,7,2,120849cee917f69f28374db65c105c66e7dfaeac8c172346d11815cb571f14c3,31f6e939110000cccccccccccccccccc31c048893d37b6020048c70534b60200,"XOR ESI,ESI",JMP 0x00009a60
wave2,libSceNpUtility,libSceNpUtility-chunk-00.result.tsv,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,BYIZGKm6bO4,sceNpBandwidthTestGetStatus,function,defined_body,1,BYIZGKm6bO4#K#A,00008910,Function,IMPORTED,00008910,BYIZGKm6bO4#K#A,false,false,,,true,00008910,00009a5e,206,61,0b2abfc4d885bf64ad51ab50aa1478caba27f9f27cfc846446f53822ff716d6d,4885f60f8587100000b8051f5580c3cc31f6e939110000cccccccccccccccccc,"TEST RSI,RSI",RET
wave2,libSceNpUtility,libSceNpUtility-chunk-00.result.tsv,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,hqzi1IHdQQQ,sceNpBandwidthTestInitStartDownload,function,defined_body,1,hqzi1IHdQQQ#K#A,000087f0,Function,IMPORTED,000087f0,hqzi1IHdQQQ#K#A,false,false,,,true,000087f0,00008824,53,22,25a4d237180dcdc5fcbfc3faacd30fc0dddb5a0569762a596fb67a6c862c3d7c,554889e541565389f34989fee85f13000085c074055b415e5dc3bf040000004c,PUSH RBP,JMP 0x00008990
wave2,libSceNpUtility,libSceNpUtility-chunk-00.result.tsv,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,mA0zsbqm+kA,sceNpBandwidthTestInitStartUpload,function,defined_body,1,mA0zsbqm+kA#K#A,000087b0,Function,IMPORTED,000087b0,mA0zsbqm+kA#K#A,false,false,,,true,000087b0,000087e4,53,22,8b2cf30c01e3b5c03d7ad377af9b05e5c20feccd09e067f7f89b0713ad4b7944,554889e541565389f34989fee89f13000085c074055b415e5dc3bf030000004c,PUSH RBP,JMP 0x00008990
wave2,libSceNpUtility,libSceNpUtility-chunk-00.result.tsv,libSceNpUtility.sprx,80f7cedc7007c3f8dd0d2ecb6db7a005e1e76216bef7b932d81913585c80e572,pLr1fEQS1z8,sceNpBandwidthTestShutdown,function,defined_body,1,pLr1fEQS1z8#K#A,000088d0,Function,IMPORTED,000088d0,pLr1fEQS1z8#K#A,false,false,,,true,000088d0,000088e3,20,7,8bc2244d36c0f00e522aad7bc66877e52abfcfb75a49ca1f2d442e6b6f158d0f,4885f6740931d231c9e9e20a0000b8051f5580c3cccccccccccccccccccccccc,"TEST RSI,RSI",RET
wave2,libScePlayerInvitationDialog,libScePlayerInvitationDialog-chunk-00.result.tsv,libScePlayerInvitationDialog.sprx,1c2924a5c0fa156299cda9e9ba55433690f7372f809464c0fc4ba6e33d3a569b,gDm5a6GSE94,scePlayerInvitationDialogTerminate,function,defined_body,1,gDm5a6GSE94#F#A,00000650,Function,IMPORTED,00000650,gDm5a6GSE94#F#A,false,false,,,true,00000650,0000069c,77,22,f588ce6834af24e75e90a09a5982623072ad70f86c3f1921acefeb6eea2fb6e2,554889e55350488d3dbbb90000e86e010000488b3db7b900004885ff7415488b,PUSH RBP,RET
wave2,libScePlayerInvitationDialog,libScePlayerInvitationDialog-chunk-00.result.tsv,libScePlayerInvitationDialog.sprx,1c2924a5c0fa156299cda9e9ba55433690f7372f809464c0fc4ba6e33d3a569b,kFhuwHrIUqs,scePlayerInvitationDialogUpdateStatus,function,defined_body,1,kFhuwHrIUqs#F#A,00000430,Function,IMPORTED,00000430,kFhuwHrIUqs#F#A,false,false,,,true,00000430,000004a7,120,33,1255b1f879acf89d0509db882e1c8dd8400bddd663a60b58ac738c02827bdb77,554889e55350488d3ddbbb0000e88e030000488b3dd7bb00004885ff7443e82d,PUSH RBP,RET
wave2,libSceRemoteplay,libSceRemoteplay-chunk-00.result.tsv,libSceRemoteplay.sprx,7c33fa5c41b065bf7a3577dbb968af192dbc7768a84e706e2a98dcfa0d501d59,g3PNjYKWqnQ,sceRemoteplayGetConnectionStatus,function,defined_body,1,g3PNjYKWqnQ#D#A,00001b30,Function,IMPORTED,00001b30,g3PNjYKWqnQ#D#A,false,false,,,true,00001b30,00001b88,89,31,066b98e752382d716c5a5e630f21b528977e9a797e7cccd44c6e43b76686b91d,554889e54156534889f34189fee88e0e00004889c74489f64889dae8901a0000,PUSH RBP,RET
wave2,libSceRemoteplay,libSceRemoteplay-chunk-00.result.tsv,libSceRemoteplay.sprx,7c33fa5c41b065bf7a3577dbb968af192dbc7768a84e706e2a98dcfa0d501d59,k1SwgkMSOM8,sceRemoteplayInitialize,function,defined_body,1,k1SwgkMSOM8#D#A,000019b0,Function,IMPORTED,000019b0,k1SwgkMSOM8#D#A,false,false,,,true,000019b0,000019d3,36,14,27ac586b311e9410b6827eea08f5b12e1989a9ed4796687f505ed5a060962339,554889e54156534889f34989fee80e1000004889c74c89f64889da5b415e5de9,PUSH RBP,JMP 0x00002c10
wave2,libSceRemoteplay,libSceRemoteplay-chunk-00.result.tsv,libSceRemoteplay.sprx,7c33fa5c41b065bf7a3577dbb968af192dbc7768a84e706e2a98dcfa0d501d59,BOwybKVa3Do,sceRemoteplayTerminate,function,defined_body,1,BOwybKVa3Do#D#A,000019e0,Function,IMPORTED,000019e0,BOwybKVa3Do#D#A,false,false,,,true,000019e0,000019f1,18,6,3b78f5fbb7c0eba5644c241e3a6675649eeae34828a7c5da747ac2ca3e0be98d,554889e5e8e70f00004889c75de99e190000cccccccccccccccccccccccccccc,PUSH RBP,JMP 0x00003390
wave2,libSceRtc,libSceRtc-chunk-00.result.tsv,libSceRtc.sprx,2af66216f6717b56c484552fb096e0dda4d75b3b559ff58610ce65dff5be121b,WJ3rqFwymew,sceRtcFormatRFC3339,function,defined_body,1,WJ3rqFwymew#C#A,00001fc0,Function,IMPORTED,00001fc0,WJ3rqFwymew#C#A,false,false,,,true,00001fc0,00001fc9,10,2,2041d1d35543ac932e6637851590645718fe9eb0b86f7533e51f776449e48c7f,b902000000e9e6faffffccccccccccccb840420f00c3cccccccccccccccccccc,"MOV ECX,0x2",JMP 0x00001ab0
wave2,libSceRtc,libSceRtc-chunk-00.result.tsv,libSceRtc.sprx,2af66216f6717b56c484552fb096e0dda4d75b3b559ff58610ce65dff5be121b,99bMGglFW3I,sceRtcParseRFC3339,function,defined_body,1,99bMGglFW3I#C#A,00001160,Function,IMPORTED,00001160,99bMGglFW3I#C#A,false,false,,,true,00001160,00001525,966,256,539173051360e78cb3fa8e707aacd82296e28f9fb87e358223bdbfeb111dede3,554889e541574156534883ec184c8b3da46e0000498b07488945e0b80200b580,PUSH RBP,UD2
wave2,libSceSaveData_native,libSceSaveData_native-chunk-00.result.tsv,libSceSaveData.native.sprx,d07ff61fa98adff1f0bdde7f1df03d33133e932a9da82ce1005d4784bc948755,S1GkePI17zQ,sceSaveDataDelete,function,defined_body,1,S1GkePI17zQ#J#A,00027100,Function,IMPORTED,00027100,S1GkePI17zQ#J#A,false,false,,,true,00027100,0002727d,382,82,9be216f92ae11ef9064e21b2ae46ef29a8a93c4a66175dee220941b8839c9630,554889e541574156534881ec980100004c8b3d81da0100488d0d220f0200498b,PUSH RBP,UD2
wave2,libSceSaveData_native,libSceSaveData_native-chunk-00.result.tsv,libSceSaveData.native.sprx,d07ff61fa98adff1f0bdde7f1df03d33133e932a9da82ce1005d4784bc948755,Z7z6HXWORJY,sceSaveDataSaveIconByPath,function,defined_body,1,Z7z6HXWORJY#J#A,00028240,Function,IMPORTED,00028240,Z7z6HXWORJY#J#A,false,false,,,true,00028240,00028362,291,69,0edcc6a6f337ba22a0fb93c4a3846c12741db9914f15270a1979fad6ace28b11,554889e541574156534881eca80100004c8b3d41c90100488d0de2fd0100498b,PUSH RBP,UD2
wave2,libSceSaveData_native,libSceSaveData_native-chunk-00.result.tsv,libSceSaveData.native.sprx,d07ff61fa98adff1f0bdde7f1df03d33133e932a9da82ce1005d4784bc948755,yKDy8S5yLA0,sceSaveDataTerminate,function,defined_body,1,yKDy8S5yLA0#J#A,00026320,Function,IMPORTED,00026320,yKDy8S5yLA0#J#A,false,false,,,true,00026320,000264d1,434,93,50a6f01da2db72851314595bf27753718b106a09b8b0df16ef6f8f0e38f185d8,554889e541574156534881ec380100004c8b3561e80100488dbdc4feffff498b,PUSH RBP,UD2
wave2,libSceShare,libSceShare-chunk-00.result.tsv,libSceShare.native.sprx,02b41c8d10cc86418a7b3182a972d0a24163791eaf67a187ac6d1df531e4560d,YBiIdcDPrxs,sceShareFeaturePermit,function,defined_body,1,YBiIdcDPrxs#I#A,00006d00,Function,IMPORTED,00006d00,YBiIdcDPrxs#I#A,false,false,,,true,00006d00,00006d26,39,13,01839d80f95ce1b7aa83b98b7b18b7abfd601aa63414cadd5840574b5825c822,554889e5535089fbe8c393ffff48ba00000000020000004889c789de4883c408,PUSH RBP,JMP 0x00002400
wave2,libSceShare,libSceShare-chunk-00.result.tsv,libSceShare.native.sprx,02b41c8d10cc86418a7b3182a972d0a24163791eaf67a187ac6d1df531e4560d,5wjxESwX68I,sceShareFeatureProhibit,function,defined_body,1,5wjxESwX68I#I#A,00006d30,Function,IMPORTED,00006d30,5wjxESwX68I#I#A,false,false,,,true,00006d30,00006d56,39,13,0ff4ac443b7b32e883e061b68595ed43fafac0c23d77e8f568a6ff271ddb8c63,554889e5535089fbe89393ffff48ba00000000040000004889c789de4883c408,PUSH RBP,JMP 0x00002400
wave2,libSceSharePlay,libSceSharePlay-chunk-00.result.tsv,libSceSharePlay.sprx,d41598603a31066e405fb2f60e5d848b36d12b0b109c3862f8d5eba93ae0ddb4,isruqthpYcw,sceSharePlayInitialize,function,defined_body,1,isruqthpYcw#D#A,00000a60,Function,IMPORTED,00000a60,isruqthpYcw#D#A,false,false,,,true,00000a60,00000a83,36,14,458968885a14c9cf0c1800dc95f0dd7357bb2e3a27af513e2016b822cb217751,554889e54156534889f34989fee87e0700004889c74c89f64889da5b415e5de9,PUSH RBP,JMP 0x00001480
wave2,libSceSharePlay,libSceSharePlay-chunk-00.result.tsv,libSceSharePlay.sprx,d41598603a31066e405fb2f60e5d848b36d12b0b109c3862f8d5eba93ae0ddb4,UaLjloJinow,sceSharePlayTerminate,function,defined_body,1,UaLjloJinow#D#A,00000a90,Function,IMPORTED,00000a90,UaLjloJinow#D#A,false,false,,,true,00000a90,00000aa1,18,6,4c9b995fce41246925481c2d956f3e3a313feef94b30b2768de1076da79aa14e,554889e5e8570700004889c75de9ee0d0000cccccccccccccccccccccccccccc,PUSH RBP,JMP 0x00001890
